Reference_Ligand,Query_Ligand,Num_Atoms_in_MCS
MAT-POS-5cd9ea36-2,EDJ-MED-76744c27-4,28
MAT-POS-5cd9ea36-2,MAT-POS-96f51285-5,23
MAT-POS-5cd9ea36-2,EDJ-MED-43f8f7d6-6,25
MAT-POS-5cd9ea36-2,MAT-POS-bfb445d4-2,11
MAT-POS-5cd9ea36-2,MAT-POS-8695a11f-1,22
MAT-POS-5cd9ea36-2,ALP-POS-ecbed2ba-12,24
MAT-POS-5cd9ea36-2,MAT-POS-86c60949-2,23
MAT-POS-5cd9ea36-2,MAT-POS-fb82b63d-3,23
MAT-POS-5cd9ea36-2,MAT-POS-50a80394-1,27
MAT-POS-5cd9ea36-2,ALP-UNI-8d415491-1,19
MAT-POS-5cd9ea36-2,EDG-MED-ee636701-1,25
MAT-POS-5cd9ea36-2,MAT-POS-2e8b2191-11,25
MAT-POS-5cd9ea36-2,KAD-UNI-80f122c8-2,22
MAT-POS-5cd9ea36-2,MAT-POS-c20a539d-4,21
MAT-POS-5cd9ea36-2,ALP-UNI-8e43a71e-8,22
MAT-POS-5cd9ea36-2,LON-WEI-adc59df6-47,10
MAT-POS-5cd9ea36-2,MAT-POS-4223bc15-30,28
MAT-POS-5cd9ea36-2,MAT-POS-bfd29aac-1,25
MAT-POS-5cd9ea36-2,MAT-POS-90fd5f68-22,21
MAT-POS-5cd9ea36-2,EDJ-MED-611d11e7-4,22
MAT-POS-5cd9ea36-2,MAT-POS-5cd9ea36-21,32
MAT-POS-5cd9ea36-2,PET-UNK-b38839dc-1,21
MAT-POS-5cd9ea36-2,MAT-POS-4223bc15-28,25
MAT-POS-5cd9ea36-2,ALP-POS-ce760d3f-8,22
MAT-POS-5cd9ea36-2,MAT-POS-2e8b2191-10,25
MAT-POS-5cd9ea36-2,MAT-POS-fce787c2-3,23
MAT-POS-5cd9ea36-2,MAT-POS-e6dd326d-8,24
MAT-POS-5cd9ea36-2,SAM-UNK-2684b532-12,17
MAT-POS-5cd9ea36-2,MIC-UNK-45817b9b-1,23
MAT-POS-5cd9ea36-2,BRU-THA-92256091-17,10
MAT-POS-5cd9ea36-2,MAT-POS-5cd9ea36-18,31
MAT-POS-5cd9ea36-2,MAT-POS-5cd9ea36-2,32
MAT-POS-5cd9ea36-2,PET-UNK-c9c1e0d8-3,23
MAT-POS-5cd9ea36-2,ALP-POS-64a710fa-1,10
MAT-POS-5cd9ea36-2,MAT-POS-e48723dc-2,24
MAT-POS-5cd9ea36-2,MAT-POS-dc2604c4-1,28
MAT-POS-5cd9ea36-2,MAT-POS-90fd5f68-37,21
MAT-POS-5cd9ea36-2,EDJ-MED-d08626de-3,22
MAT-POS-5cd9ea36-2,MAT-POS-90fd5f68-21,21
MAT-POS-5cd9ea36-2,RAL-THA-2d450e86-17,21
MAT-POS-5cd9ea36-2,LON-WEI-9739a092-9 ,21
MAT-POS-5cd9ea36-2,MAT-POS-5cd9ea36-16,31
MAT-POS-5cd9ea36-2,ALP-POS-6479a3a9-2,26
MAT-POS-5cd9ea36-2,MAT-POS-932d1078-3,21
MAT-POS-5cd9ea36-2,ALP-POS-a577c8a2-1,27
MAT-POS-5cd9ea36-2,MAT-POS-e9e99895-13,22
MAT-POS-5cd9ea36-2,MAT-POS-4223bc15-2,30
MAT-POS-5cd9ea36-2,MAT-POS-afb6844f-1,19
MAT-POS-5cd9ea36-2,RAL-THA-2d450e86-13,20
MAT-POS-5cd9ea36-2,ALP-POS-ce760d3f-2,22
MAT-POS-5cd9ea36-2,MAT-POS-e119ab4f-2,25
MAT-POS-5cd9ea36-2,RAL-THA-2d450e86-16,20
MAT-POS-5cd9ea36-2,RAL-THA-2d450e86-33,19
MAT-POS-5cd9ea36-2,EDG-MED-971238d3-1,22
MAT-POS-5cd9ea36-2,EDG-MED-5d232de5-8,23
MAT-POS-5cd9ea36-2,EDJ-MED-e69ed63d-1,25
MAT-POS-5cd9ea36-2,MAT-POS-e119ab4f-1,25
MAT-POS-5cd9ea36-2,MAT-POS-90fd5f68-31,21
MAT-POS-5cd9ea36-2,MAT-POS-e9e99895-2,22
MAT-POS-5cd9ea36-2,MAT-POS-af1eef35-2,31
MAT-POS-5cd9ea36-2,EDG-MED-971238d3-4,22
MAT-POS-5cd9ea36-2,MAT-POS-dd3ad2b5-3,25
MAT-POS-5cd9ea36-2,VLA-UCB-50c39ae8-7,23
MAT-POS-5cd9ea36-2,MAT-POS-e119ab4f-5,27
MAT-POS-5cd9ea36-2,EDJ-MED-4fff0a85-1,28
MAT-POS-5cd9ea36-2,ALP-POS-133e7cd9-2,27
MAT-POS-5cd9ea36-2,EDJ-MED-92e193ae-1,23
MAT-POS-5cd9ea36-2,RAL-THA-2d450e86-7,20
MAT-POS-5cd9ea36-2,RUB-POS-1325a9ea-14,18
MAT-POS-5cd9ea36-2,MAT-POS-5d65ec79-1,22
MAT-POS-5cd9ea36-2,MAT-POS-4223bc15-18,25
MAT-POS-5cd9ea36-2,MAT-POS-a13804f0-3,23
PET-UNK-c9c1e0d8-3,EDG-MED-5d232de5-6,24
PET-UNK-c9c1e0d8-3,MAT-POS-f2460aef-1,11
PET-UNK-c9c1e0d8-3,MAT-POS-e69ad64a-2,25
PET-UNK-c9c1e0d8-3,MAT-POS-50a80394-2,24
PET-UNK-c9c1e0d8-3,BRU-CON-c4e3408a-1,20
PET-UNK-c9c1e0d8-3,PET-UNK-7fb4f80a-2,21
PET-UNK-c9c1e0d8-3,EDJ-MED-2f867453-1,22
PET-UNK-c9c1e0d8-3,RAL-THA-4aa06b95-7,23
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-12,23
PET-UNK-c9c1e0d8-3,EDJ-MED-968bafd9-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-853c0ffa-9,24
PET-UNK-c9c1e0d8-3,ALP-POS-477dc5b7-4,24
PET-UNK-c9c1e0d8-3,EDG-MED-971238d3-5,23
PET-UNK-c9c1e0d8-3,EDG-MED-ba1ac7b9-19,23
PET-UNK-c9c1e0d8-3,EDG-MED-0e5afe9d-1,20
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-28,21
PET-UNK-c9c1e0d8-3,ALP-POS-e0fe77e5-13,24
PET-UNK-c9c1e0d8-3,MAT-POS-fce787c2-5,22
PET-UNK-c9c1e0d8-3,EDG-MED-5d232de5-7,24
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-7,21
PET-UNK-c9c1e0d8-3,PET-UNK-29afea89-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-22,23
PET-UNK-c9c1e0d8-3,MAT-POS-78e1d523-1,24
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-26,20
PET-UNK-c9c1e0d8-3,MAT-POS-8293a91a-8,24
PET-UNK-c9c1e0d8-3,LON-WEI-9739a092-6,21
PET-UNK-c9c1e0d8-3,EDG-MED-ba1ac7b9-11,23
PET-UNK-c9c1e0d8-3,PET-UNK-7fb4f80a-1,21
PET-UNK-c9c1e0d8-3,EDG-MED-70ae9412-1,23
PET-UNK-c9c1e0d8-3,VLA-UCB-34f3ed0c-11,24
PET-UNK-c9c1e0d8-3,MAT-POS-de59a476-4,22
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-17,23
PET-UNK-c9c1e0d8-3,EDG-MED-70ae9412-2,23
PET-UNK-c9c1e0d8-3,EDG-MED-5d232de5-3,24
PET-UNK-c9c1e0d8-3,EDJ-MED-c3ea9889-6,24
PET-UNK-c9c1e0d8-3,PET-UNK-bb7ffe78-1,21
PET-UNK-c9c1e0d8-3,ALP-POS-869ac754-1,24
PET-UNK-c9c1e0d8-3,MAT-POS-5d65ec79-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-7174c657-5,22
PET-UNK-c9c1e0d8-3,EDG-MED-b1ef7fe3-1,24
PET-UNK-c9c1e0d8-3,EDJ-MED-43f8f7d6-4,23
PET-UNK-c9c1e0d8-3,RUB-POS-1325a9ea-4,21
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-30,20
PET-UNK-c9c1e0d8-3,EDJ-MED-e4b030d8-11,24
PET-UNK-c9c1e0d8-3,MAT-POS-dd3ad2b5-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-fb82b63d-1,22
PET-UNK-c9c1e0d8-3,MAT-POS-1bed62cf-3,24
PET-UNK-c9c1e0d8-3,ALP-POS-8b8a49e1-4,15
PET-UNK-c9c1e0d8-3,EDG-MED-ba1ac7b9-21,23
PET-UNK-c9c1e0d8-3,MAT-POS-e119ab4f-3,23
PET-UNK-c9c1e0d8-3,EDJ-MED-8c98ee63-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-15,23
PET-UNK-c9c1e0d8-3,ERI-UCB-d6de1f3c-2,10
PET-UNK-c9c1e0d8-3,MAT-POS-2e8b2191-12,23
PET-UNK-c9c1e0d8-3,MAT-POS-fce787c2-6,21
PET-UNK-c9c1e0d8-3,MAT-POS-de59a476-2,22
PET-UNK-c9c1e0d8-3,EDJ-MED-e69ed63d-13,23
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-6,21
PET-UNK-c9c1e0d8-3,JIN-POS-6dc588a4-6,17
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-12,20
PET-UNK-c9c1e0d8-3,EDJ-MED-8bb691af-6,24
PET-UNK-c9c1e0d8-3,ALP-POS-477dc5b7-5,24
PET-UNK-c9c1e0d8-3,EDG-MED-ba1ac7b9-13,23
PET-UNK-c9c1e0d8-3,ALP-UNI-3735e77e-2,24
PET-UNK-c9c1e0d8-3,RAL-THA-8416115c-5,24
PET-UNK-c9c1e0d8-3,MAT-POS-e6dd326d-6,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-13,21
PET-UNK-c9c1e0d8-3,ALP-UNI-3735e77e-1,25
PET-UNK-c9c1e0d8-3,TRY-UNI-2eddb1ff-7,17
PET-UNK-c9c1e0d8-3,MIK-ENA-5d9157e9-6,18
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-11,23
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-23,23
PET-UNK-c9c1e0d8-3,EDJ-MED-1981ceba-4,23
PET-UNK-c9c1e0d8-3,ALP-UNI-8d415491-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-2,21
PET-UNK-c9c1e0d8-3,VLA-UNK-82501c2c-1,20
PET-UNK-c9c1e0d8-3,EDJ-MED-705e09b8-1,20
PET-UNK-c9c1e0d8-3,EDJ-MED-1981ceba-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-38,21
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-1,20
PET-UNK-c9c1e0d8-3,MAT-POS-e9e99895-11,22
PET-UNK-c9c1e0d8-3,EDJ-MED-8bb691af-8,24
PET-UNK-c9c1e0d8-3,EDG-MED-10fcb19e-1,23
PET-UNK-c9c1e0d8-3,EDJ-MED-4fff0a85-3,23
PET-UNK-c9c1e0d8-3,EDJ-MED-7889e8da-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-fce787c2-4,22
PET-UNK-c9c1e0d8-3,JAN-GHE-5a013bed-2,11
PET-UNK-c9c1e0d8-3,MAT-POS-a54ce14d-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-e9e99895-6,22
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-10,20
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-19,21
PET-UNK-c9c1e0d8-3,ALP-POS-1cbc2fae-1,22
PET-UNK-c9c1e0d8-3,ALP-POS-6f6ae286-5,23
PET-UNK-c9c1e0d8-3,EDJ-MED-9e38fd34-1,22
PET-UNK-c9c1e0d8-3,VLA-UCB-50c39ae8-2,24
PET-UNK-c9c1e0d8-3,EDJ-MED-7889e8da-5,23
PET-UNK-c9c1e0d8-3,ADA-UCB-6c2cb422-1,21
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-40,23
PET-UNK-c9c1e0d8-3,ALP-POS-fe871b40-11,23
PET-UNK-c9c1e0d8-3,ALP-POS-c3a96089-4,17
PET-UNK-c9c1e0d8-3,MAT-POS-c7726e07-5,24
PET-UNK-c9c1e0d8-3,EDJ-MED-12c4873b-5,23
PET-UNK-c9c1e0d8-3,EDG-MED-5d232de5-1,24
PET-UNK-c9c1e0d8-3,MAT-POS-6c284e65-1,16
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-13,23
PET-UNK-c9c1e0d8-3,PET-UNK-8df914d1-2,19
PET-UNK-c9c1e0d8-3,BEN-DND-c852c98b-10,20
PET-UNK-c9c1e0d8-3,BEN-BAS-c2bc0d80-7,24
PET-UNK-c9c1e0d8-3,EDJ-MED-be9e6f63-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-23,23
PET-UNK-c9c1e0d8-3,MIC-UNK-08cd9c58-1,20
PET-UNK-c9c1e0d8-3,EDJ-MED-12c4873b-2,23
PET-UNK-c9c1e0d8-3,ERI-UCB-ce40166b-17,10
PET-UNK-c9c1e0d8-3,RAL-THA-4aa06b95-1,24
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-14,23
PET-UNK-c9c1e0d8-3,BEN-DND-c852c98b-5,24
PET-UNK-c9c1e0d8-3,RAL-THA-8416115c-13,24
PET-UNK-c9c1e0d8-3,ALP-POS-6f6ae286-3,23
PET-UNK-c9c1e0d8-3,ALP-POS-1cbc2fae-2,23
PET-UNK-c9c1e0d8-3,ALP-UNI-8d415491-6,24
PET-UNK-c9c1e0d8-3,MAT-POS-1f3f1a6f-1,22
PET-UNK-c9c1e0d8-3,EDJ-MED-6bf93aa8-1,23
PET-UNK-c9c1e0d8-3,MIK-UNK-78dbf1b8-1,19
PET-UNK-c9c1e0d8-3,MAT-POS-3ccb8ef6-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-afd4d4fd-2,20
PET-UNK-c9c1e0d8-3,MIK-ENA-5d9157e9-5,18
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-20,21
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-14,21
PET-UNK-c9c1e0d8-3,PET-UNK-d899bab6-1,21
PET-UNK-c9c1e0d8-3,MAT-POS-f9802937-7,24
PET-UNK-c9c1e0d8-3,EDJ-MED-1981ceba-2,23
PET-UNK-c9c1e0d8-3,ALP-POS-9c80c481-1,23
PET-UNK-c9c1e0d8-3,EDJ-MED-76744c27-4,23
PET-UNK-c9c1e0d8-3,MAT-POS-96f51285-5,24
PET-UNK-c9c1e0d8-3,EDJ-MED-43f8f7d6-6,23
PET-UNK-c9c1e0d8-3,MAT-POS-bfb445d4-2,11
PET-UNK-c9c1e0d8-3,MAT-POS-8695a11f-1,23
PET-UNK-c9c1e0d8-3,ALP-POS-ecbed2ba-12,24
PET-UNK-c9c1e0d8-3,MAT-POS-86c60949-2,24
PET-UNK-c9c1e0d8-3,MAT-POS-fb82b63d-3,22
PET-UNK-c9c1e0d8-3,MAT-POS-50a80394-1,24
PET-UNK-c9c1e0d8-3,ALP-UNI-8d415491-1,20
PET-UNK-c9c1e0d8-3,EDG-MED-ee636701-1,24
PET-UNK-c9c1e0d8-3,MAT-POS-2e8b2191-11,23
PET-UNK-c9c1e0d8-3,KAD-UNI-80f122c8-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-c20a539d-4,21
PET-UNK-c9c1e0d8-3,ALP-UNI-8e43a71e-8,23
PET-UNK-c9c1e0d8-3,LON-WEI-adc59df6-47,11
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-30,23
PET-UNK-c9c1e0d8-3,MAT-POS-bfd29aac-1,20
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-22,21
PET-UNK-c9c1e0d8-3,EDJ-MED-611d11e7-4,23
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-21,23
PET-UNK-c9c1e0d8-3,PET-UNK-b38839dc-1,21
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-28,23
PET-UNK-c9c1e0d8-3,ALP-POS-ce760d3f-8,24
PET-UNK-c9c1e0d8-3,MAT-POS-2e8b2191-10,23
PET-UNK-c9c1e0d8-3,MAT-POS-fce787c2-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-e6dd326d-8,23
PET-UNK-c9c1e0d8-3,SAM-UNK-2684b532-12,17
PET-UNK-c9c1e0d8-3,MIC-UNK-45817b9b-1,24
PET-UNK-c9c1e0d8-3,BRU-THA-92256091-17,11
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-18,23
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-2,23
PET-UNK-c9c1e0d8-3,PET-UNK-c9c1e0d8-3,25
PET-UNK-c9c1e0d8-3,ALP-POS-64a710fa-1,13
PET-UNK-c9c1e0d8-3,MAT-POS-e48723dc-2,24
PET-UNK-c9c1e0d8-3,MAT-POS-dc2604c4-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-37,21
PET-UNK-c9c1e0d8-3,EDJ-MED-d08626de-3,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-21,21
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-17,21
PET-UNK-c9c1e0d8-3,LON-WEI-9739a092-9 ,21
PET-UNK-c9c1e0d8-3,MAT-POS-5cd9ea36-16,23
PET-UNK-c9c1e0d8-3,ALP-POS-6479a3a9-2,21
PET-UNK-c9c1e0d8-3,MAT-POS-932d1078-3,22
PET-UNK-c9c1e0d8-3,ALP-POS-a577c8a2-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-e9e99895-13,22
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-afb6844f-1,20
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-13,20
PET-UNK-c9c1e0d8-3,ALP-POS-ce760d3f-2,23
PET-UNK-c9c1e0d8-3,MAT-POS-e119ab4f-2,23
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-16,20
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-33,19
PET-UNK-c9c1e0d8-3,EDG-MED-971238d3-1,23
PET-UNK-c9c1e0d8-3,EDG-MED-5d232de5-8,24
PET-UNK-c9c1e0d8-3,EDJ-MED-e69ed63d-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-e119ab4f-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-90fd5f68-31,21
PET-UNK-c9c1e0d8-3,MAT-POS-e9e99895-2,22
PET-UNK-c9c1e0d8-3,MAT-POS-af1eef35-2,23
PET-UNK-c9c1e0d8-3,EDG-MED-971238d3-4,23
PET-UNK-c9c1e0d8-3,MAT-POS-dd3ad2b5-3,23
PET-UNK-c9c1e0d8-3,VLA-UCB-50c39ae8-7,25
PET-UNK-c9c1e0d8-3,MAT-POS-e119ab4f-5,22
PET-UNK-c9c1e0d8-3,EDJ-MED-4fff0a85-1,23
PET-UNK-c9c1e0d8-3,ALP-POS-133e7cd9-2,24
PET-UNK-c9c1e0d8-3,EDJ-MED-92e193ae-1,24
PET-UNK-c9c1e0d8-3,RAL-THA-2d450e86-7,20
PET-UNK-c9c1e0d8-3,RUB-POS-1325a9ea-14,18
PET-UNK-c9c1e0d8-3,MAT-POS-5d65ec79-1,23
PET-UNK-c9c1e0d8-3,MAT-POS-4223bc15-18,23
PET-UNK-c9c1e0d8-3,MAT-POS-a13804f0-3,24
ALP-POS-64a710fa-1,EDG-MED-5d232de5-6,10
ALP-POS-64a710fa-1,MAT-POS-f2460aef-1,12
ALP-POS-64a710fa-1,MAT-POS-e69ad64a-2,13
ALP-POS-64a710fa-1,MAT-POS-50a80394-2,14
ALP-POS-64a710fa-1,BRU-CON-c4e3408a-1,10
ALP-POS-64a710fa-1,PET-UNK-7fb4f80a-2,10
ALP-POS-64a710fa-1,EDJ-MED-2f867453-1,10
ALP-POS-64a710fa-1,RAL-THA-4aa06b95-7,10
ALP-POS-64a710fa-1,MAT-POS-4223bc15-12,10
ALP-POS-64a710fa-1,EDJ-MED-968bafd9-1,10
ALP-POS-64a710fa-1,MAT-POS-853c0ffa-9,10
ALP-POS-64a710fa-1,ALP-POS-477dc5b7-4,10
ALP-POS-64a710fa-1,EDG-MED-971238d3-5,10
ALP-POS-64a710fa-1,EDG-MED-ba1ac7b9-19,10
ALP-POS-64a710fa-1,EDG-MED-0e5afe9d-1,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-28,10
ALP-POS-64a710fa-1,ALP-POS-e0fe77e5-13,10
ALP-POS-64a710fa-1,MAT-POS-fce787c2-5,10
ALP-POS-64a710fa-1,EDG-MED-5d232de5-7,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-7,10
ALP-POS-64a710fa-1,PET-UNK-29afea89-2,10
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-22,10
ALP-POS-64a710fa-1,MAT-POS-78e1d523-1,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-26,10
ALP-POS-64a710fa-1,MAT-POS-8293a91a-8,10
ALP-POS-64a710fa-1,LON-WEI-9739a092-6,10
ALP-POS-64a710fa-1,EDG-MED-ba1ac7b9-11,10
ALP-POS-64a710fa-1,PET-UNK-7fb4f80a-1,10
ALP-POS-64a710fa-1,EDG-MED-70ae9412-1,10
ALP-POS-64a710fa-1,VLA-UCB-34f3ed0c-11,10
ALP-POS-64a710fa-1,MAT-POS-de59a476-4,10
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-17,10
ALP-POS-64a710fa-1,EDG-MED-70ae9412-2,10
ALP-POS-64a710fa-1,EDG-MED-5d232de5-3,10
ALP-POS-64a710fa-1,EDJ-MED-c3ea9889-6,10
ALP-POS-64a710fa-1,PET-UNK-bb7ffe78-1,10
ALP-POS-64a710fa-1,ALP-POS-869ac754-1,10
ALP-POS-64a710fa-1,MAT-POS-5d65ec79-2,10
ALP-POS-64a710fa-1,MAT-POS-7174c657-5,10
ALP-POS-64a710fa-1,EDG-MED-b1ef7fe3-1,10
ALP-POS-64a710fa-1,EDJ-MED-43f8f7d6-4,10
ALP-POS-64a710fa-1,RUB-POS-1325a9ea-4,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-30,10
ALP-POS-64a710fa-1,EDJ-MED-e4b030d8-11,10
ALP-POS-64a710fa-1,MAT-POS-dd3ad2b5-2,10
ALP-POS-64a710fa-1,MAT-POS-fb82b63d-1,10
ALP-POS-64a710fa-1,MAT-POS-1bed62cf-3,10
ALP-POS-64a710fa-1,ALP-POS-8b8a49e1-4,13
ALP-POS-64a710fa-1,EDG-MED-ba1ac7b9-21,10
ALP-POS-64a710fa-1,MAT-POS-e119ab4f-3,10
ALP-POS-64a710fa-1,EDJ-MED-8c98ee63-2,10
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-15,10
ALP-POS-64a710fa-1,ERI-UCB-d6de1f3c-2,11
ALP-POS-64a710fa-1,MAT-POS-2e8b2191-12,10
ALP-POS-64a710fa-1,MAT-POS-fce787c2-6,10
ALP-POS-64a710fa-1,MAT-POS-de59a476-2,10
ALP-POS-64a710fa-1,EDJ-MED-e69ed63d-13,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-6,10
ALP-POS-64a710fa-1,JIN-POS-6dc588a4-6,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-12,10
ALP-POS-64a710fa-1,EDJ-MED-8bb691af-6,10
ALP-POS-64a710fa-1,ALP-POS-477dc5b7-5,10
ALP-POS-64a710fa-1,EDG-MED-ba1ac7b9-13,10
ALP-POS-64a710fa-1,ALP-UNI-3735e77e-2,10
ALP-POS-64a710fa-1,RAL-THA-8416115c-5,10
ALP-POS-64a710fa-1,MAT-POS-e6dd326d-6,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-13,10
ALP-POS-64a710fa-1,ALP-UNI-3735e77e-1,10
ALP-POS-64a710fa-1,TRY-UNI-2eddb1ff-7,10
ALP-POS-64a710fa-1,MIK-ENA-5d9157e9-6,10
ALP-POS-64a710fa-1,MAT-POS-4223bc15-3,10
ALP-POS-64a710fa-1,MAT-POS-4223bc15-11,10
ALP-POS-64a710fa-1,MAT-POS-4223bc15-23,10
ALP-POS-64a710fa-1,EDJ-MED-1981ceba-4,10
ALP-POS-64a710fa-1,ALP-UNI-8d415491-3,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-2,10
ALP-POS-64a710fa-1,VLA-UNK-82501c2c-1,10
ALP-POS-64a710fa-1,EDJ-MED-705e09b8-1,12
ALP-POS-64a710fa-1,EDJ-MED-1981ceba-3,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-38,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-1,10
ALP-POS-64a710fa-1,MAT-POS-e9e99895-11,10
ALP-POS-64a710fa-1,EDJ-MED-8bb691af-8,10
ALP-POS-64a710fa-1,EDG-MED-10fcb19e-1,10
ALP-POS-64a710fa-1,EDJ-MED-4fff0a85-3,10
ALP-POS-64a710fa-1,EDJ-MED-7889e8da-3,10
ALP-POS-64a710fa-1,MAT-POS-fce787c2-4,10
ALP-POS-64a710fa-1,JAN-GHE-5a013bed-2,10
ALP-POS-64a710fa-1,MAT-POS-a54ce14d-2,10
ALP-POS-64a710fa-1,MAT-POS-e9e99895-6,10
ALP-POS-64a710fa-1,RAL-THA-2d450e86-10,10
ALP-POS-64a710fa-1,MAT-POS-90fd5f68-19,10
ALP-POS-64a710fa-1,ALP-POS-1cbc2fae-1,10
ALP-POS-64a710fa-1,ALP-POS-6f6ae286-5,10
ALP-POS-64a710fa-1,EDJ-MED-9e38fd34-1,10
ALP-POS-64a710fa-1,VLA-UCB-50c39ae8-2,10
ALP-POS-64a710fa-1,EDJ-MED-7889e8da-5,10
ALP-POS-64a710fa-1,ADA-UCB-6c2cb422-1,10
ALP-POS-64a710fa-1,MAT-POS-4223bc15-40,10
ALP-POS-64a710fa-1,ALP-POS-fe871b40-11,10
ALP-POS-64a710fa-1,ALP-POS-c3a96089-4,19
ALP-POS-64a710fa-1,MAT-POS-c7726e07-5,10
ALP-POS-64a710fa-1,EDJ-MED-12c4873b-5,10
ALP-POS-64a710fa-1,EDG-MED-5d232de5-1,10
ALP-POS-64a710fa-1,MAT-POS-6c284e65-1,19
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-13,10
ALP-POS-64a710fa-1,PET-UNK-8df914d1-2,10
ALP-POS-64a710fa-1,BEN-DND-c852c98b-10,10
ALP-POS-64a710fa-1,BEN-BAS-c2bc0d80-7,10
ALP-POS-64a710fa-1,EDJ-MED-be9e6f63-3,10
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-23,10
ALP-POS-64a710fa-1,MIC-UNK-08cd9c58-1,10
ALP-POS-64a710fa-1,EDJ-MED-12c4873b-2,10
ALP-POS-64a710fa-1,ERI-UCB-ce40166b-17,10
ALP-POS-64a710fa-1,RAL-THA-4aa06b95-1,10
ALP-POS-64a710fa-1,MAT-POS-5cd9ea36-14,10
ALP-POS-64a710fa-1,BEN-DND-c852c98b-5,10
ALP-POS-64a710fa-1,RAL-THA-8416115c-13,10
ALP-POS-64a710fa-1,ALP-POS-6f6ae286-3,10
ALP-POS-64a710fa-1,ALP-POS-1cbc2fae-2,10
ALP-POS-64a710fa-1,ALP-UNI-8d415491-6,10
ALP-POS-64a710fa-1,MAT-POS-1f3f1a6f-1,10
ALP-POS-64a710fa-1,EDJ-MED-6bf93aa8-1,10
ALP-POS-64a710fa-1,MIK-UNK-78dbf1b8-1,10
ALP-POS-64a710fa-1,MAT-POS-3ccb8ef6-1,10
